,index,url,brand,name,price,discount_price,thumbnail,category
629,629,https://store.musinsa.com/app/goods/751400,써치410,(UNISEX) INCH OVER T_VIOLET,"34,000","30,600",https://image.msscdn.net/images/goods_img/20180407/751400/751400_1_500.jpg,shortsleeve
630,630,https://store.musinsa.com/app/goods/1388235,쿠어,기자 CP 스판 세미오버핏 티셔츠 (라이트그레이),"35,000","31,500",https://image.msscdn.net/images/goods_img/20200407/1388235/1388235_1_500.jpg,shortsleeve
631,631,https://store.musinsa.com/app/goods/2265211,레터프롬문,뮤지엄 블러 반팔 티셔츠 ( 화이트 ),"42,000",,https://image.msscdn.net/images/goods_img/20211210/2265211/2265211_1_500.jpg,shortsleeve
632,632,https://store.musinsa.com/app/goods/996506,무신사 스탠다드,베이식 크루 넥 반팔 티셔츠 [라이트 브라운],"10,900","8,690",https://image.msscdn.net/images/goods_img/20190327/996506/996506_4_500.jpg,shortsleeve
633,633,https://store.musinsa.com/app/goods/2269885,오베이,오베이 (165262705) 볼드 미니 반팔티 BLACK,"79,000","52,900",https://image.msscdn.net/images/goods_img/20211215/2269885/2269885_1_500.jpg,shortsleeve
634,634,https://store.musinsa.com/app/goods/2269875,오베이,(166912712) 아이즈 아이콘 3 헤비웨이트 박스,"89,000","64,800",https://image.msscdn.net/images/goods_img/20211215/2269875/2269875_1_500.jpg,shortsleeve
635,635,https://store.musinsa.com/app/goods/1834271,예일,UNIVERSITY HANDSOME DAN TEE OATMEAL,"42,000","21,000",https://image.msscdn.net/images/goods_img/20210309/1834271/1834271_3_500.jpg,shortsleeve
636,636,https://store.musinsa.com/app/goods/2278087,알렉산더 맥퀸,20FW 그래피티 로고 티셔츠 블랙 622104 QPZ57 0901,"240,450",,https://image.msscdn.net/images/goods_img/20211222/2278087/2278087_1_500.jpg,shortsleeve
637,637,https://store.musinsa.com/app/goods/2224907,에뜨르 세실,여성 크롭 반팔 티셔츠 - 화이트 / ECECILECRTWHITE,"213,000","55,000",https://image.msscdn.net/images/goods_img/20211110/2224907/2224907_1_500.jpg,shortsleeve
638,638,https://store.musinsa.com/app/goods/1748340,노매뉴얼,F.S T-SHIRT - WHITE,"43,000",,https://image.msscdn.net/images/goods_img/20210114/1748340/1748340_1_500.jpg,shortsleeve
639,639,https://store.musinsa.com/app/goods/2273841,피스오브올데이,PEACE White,"39,000",,https://image.msscdn.net/images/goods_img/20211220/2273841/2273841_1_500.jpg,shortsleeve
640,640,https://store.musinsa.com/app/goods/2281352,오아이브,NTTW 티셔츠 (크림),"42,000","37,800",https://image.msscdn.net/images/goods_img/20211223/2281352/2281352_1_500.jpg,shortsleeve
641,641,https://store.musinsa.com/app/goods/1763164,캘빈클라인 진,[CK] 남 J317456 BEH 블랙 인스티튜셔널 젤 로고 프린트 반팔 티셔츠,"39,000","37,400",https://image.msscdn.net/images/goods_img/20210126/1763164/1763164_1_500.jpg,shortsleeve
642,642,https://store.musinsa.com/app/goods/2279246,나이키,스포츠웨어 스테이트먼트 반팔티 (블랙),"63,000","52,500",https://image.msscdn.net/images/goods_img/20211222/2279246/2279246_1_500.jpg,shortsleeve
643,643,https://store.musinsa.com/app/goods/1999668,[클리어런스],베이직 하프 티_블랙,"29,000","7,900",https://image.msscdn.net/images/goods_img/20210617/1999668/1999668_1_500.jpg,shortsleeve
644,644,https://store.musinsa.com/app/goods/2279265,[부티크],코튼 저지 매니페스토 로고 프린트 티셔츠 (50457125_001),"95,000",,https://image.msscdn.net/images/goods_img/20211222/2279265/2279265_1_500.jpg,shortsleeve
