,index,url,brand,name,price,discount_price,thumbnail,category
102,102,https://store.musinsa.com/app/goods/1473532,에스에스와이,슈프림 모달 레이어드 나시 티셔츠 화이트,"42,000","16,800",https://image.msscdn.net/images/goods_img/20200604/1473532/1473532_1_500.jpg,sleeveless
103,103,https://store.musinsa.com/app/goods/1999026,언더아머,빅 로고 나시티 1365205-100,"35,000","24,500",https://image.msscdn.net/images/goods_img/20210617/1999026/1999026_1_500.jpg,sleeveless
104,104,https://store.musinsa.com/app/goods/1430379,크랭크,레이스 나시_블랙,"25,000",,https://image.msscdn.net/images/goods_img/20200504/1430379/1430379_1_500.jpg,sleeveless
105,105,https://store.musinsa.com/app/goods/1917155,브렌슨,[패키지] 20수 롱 레이어드 트임 나시,"39,800","19,900",https://image.msscdn.net/images/goods_img/20210423/1917155/1917155_1_500.jpg,sleeveless
106,106,https://store.musinsa.com/app/goods/1422841,게인스보로,오버핏 쿨 마이크로아이스 슬리브리스 화이트,"25,000","15,900",https://image.msscdn.net/images/goods_img/20200427/1422841/1422841_7_500.jpg,sleeveless
107,107,https://store.musinsa.com/app/goods/742771,아티스트웨어,[ATW] 레이어드 나시티,"15,000",,https://image.msscdn.net/images/goods_img/20180326/742771/742771_2_500.jpg,sleeveless
108,108,https://store.musinsa.com/app/goods/1430435,크랭크,언발란스 스트링 나시_블랙,"25,000",,https://image.msscdn.net/images/goods_img/20200504/1430435/1430435_1_500.jpg,sleeveless
109,109,https://store.musinsa.com/app/goods/2086687,무신사 스탠다드,레이어드 슬리브리스 탑_긴 기장 [더스티 베이지],"11,900",,https://image.msscdn.net/images/goods_img/20210825/2086687/2086687_1_500.jpg,sleeveless
110,110,https://store.musinsa.com/app/goods/1492751,나이키,AS 프로 타이트 나시티 BV5601-010,"59,000","42,800",https://image.msscdn.net/images/goods_img/20200622/1492751/1492751_1_500.jpg,sleeveless
111,111,https://store.musinsa.com/app/goods/570584,드리프트아웃,DB-032 서프 업,"28,000","21,510",https://image.msscdn.net/images/goods_img/20170602/570584/570584_1_500.jpg,sleeveless
112,112,https://store.musinsa.com/app/goods/1360944,라티젠,LTG2 BASIC SLEEVELESS(WHITE),"14,000","12,600",https://image.msscdn.net/images/goods_img/20200320/1360944/1360944_1_500.jpg,sleeveless
113,113,https://store.musinsa.com/app/goods/1475826,트립션,레이어드 슬리브리스 - 화이트,"19,000",,https://image.msscdn.net/images/goods_img/20200608/1475826/1475826_1_500.jpg,sleeveless
114,114,https://store.musinsa.com/app/goods/1964568,러브이즈트루,GV LAYERED SLEEVELESS(BLACK),"32,000","28,800",https://image.msscdn.net/images/goods_img/20210524/1964568/1964568_1_500.jpg,sleeveless
115,115,https://store.musinsa.com/app/goods/1974965,콜릿,WOMEN 이너 레이어드 슬림 무지 끈나시 [WHITE] 나시 티셔츠,"16,300","13,530",https://image.msscdn.net/images/goods_img/20210530/1974965/1974965_1_500.jpg,sleeveless
116,116,https://store.musinsa.com/app/goods/2086667,무신사 스탠다드,레이어드 슬리브리스 탑_일반 기장 [머쉬룸],"11,900",,https://image.msscdn.net/images/goods_img/20210825/2086667/2086667_1_500.jpg,sleeveless
117,117,https://store.musinsa.com/app/goods/1508290,어반드레스,FLEX TRAINING SET SLEEVELESS CHARCOAL,"19,000","15,200",https://image.msscdn.net/images/goods_img/20200707/1508290/1508290_2_500.jpg,sleeveless
118,118,https://store.musinsa.com/app/goods/1163738,아차,더블 스트라이프 레이어드 슬리브리스 _ 블랙,"31,000","27,900",https://image.msscdn.net/images/goods_img/20190923/1163738/1163738_1_500.jpg,sleeveless
119,119,https://store.musinsa.com/app/goods/385161,드리프트아웃,DB-012 -WATER LIFE-,"28,000","24,900",https://image.msscdn.net/images/goods_img/20160715/385161/385161_1_500.jpg,sleeveless
120,120,https://store.musinsa.com/app/goods/2086664,무신사 스탠다드,레이어드 슬리브리스 탑_일반 기장 [다크 그레이],"11,900",,https://image.msscdn.net/images/goods_img/20210825/2086664/2086664_1_500.jpg,sleeveless
121,121,https://store.musinsa.com/app/goods/1975194,브렌슨,20수 이지 루즈핏 나시,"25,800","12,900",https://image.msscdn.net/images/goods_img/20210531/1975194/1975194_1_500.jpg,sleeveless
122,122,https://store.musinsa.com/app/goods/2191192,러닝하이,니트 터틀넥 슬리브리스 탑 [아이보리],"39,000","27,300",https://image.msscdn.net/images/goods_img/20211021/2191192/2191192_1_500.jpg,sleeveless
